6.034017448358417823e+02,5.552483938757227406e+02,5.153835400927623596e+02,4.837715641107739657e+02,4.624566144535092462e+02,4.563660587914569646e+02,4.777462874108331334e+02,5.119754615445519903e+02,5.512971611309375248e+02,5.892961459342192256e+02,6.433747932878076199e+02,7.004197698523308873e+02,7.579507882067571245e+02,7.923786767036589254e+02,8.215543975044439549e+02,8.405373628798841992e+02,8.501804822991676929e+02,8.447491153762553040e+02,8.445085653392782206e+02,8.318851963124886879e+02,7.887688550475534157e+02,7.439116051595794943e+02,6.898854217230370978e+02,6.285925132304449789e+02,5.625851014209031291e+02,5.215404985270483849e+02,4.879924572804266631e+02,4.633353313731322487e+02,4.466644668924684538e+02,4.470801329300001044e+02,4.714637889671849962e+02,5.104858393548121853e+02,5.474845008148338366e+02,5.868713548381599594e+02,6.364228887116951228e+02,6.918231069804787694e+02,7.375132816135750318e+02,7.634106248559005508e+02,7.907456728703706403e+02,8.066904608437635034e+02,8.069955861692050121e+02,8.080754758772447985e+02,7.960967866329026492e+02,7.729339881404855532e+02,7.320716864037253799e+02,6.873084883142381614e+02,6.398132485533120644e+02,5.872692819519920704e+02
2.720137381776498842e+03,2.520670973752177815e+03,2.362010466243476912e+03,2.212446851472043818e+03,2.080462727724991055e+03,2.000154547339601322e+03,1.967042927241584039e+03,1.980319836283605582e+03,2.083323594139690613e+03,2.260361640314408305e+03,2.506626556762708788e+03,2.777643876823873597e+03,3.028706794539274142e+03,3.245343263372647016e+03,3.448239900481908535e+03,3.601342390041334966e+03,3.701242263340975114e+03,3.723788306866231324e+03,3.706845824765825000e+03,3.619465737966365396e+03,3.451370841636571186e+03,3.265258909904214761e+03,3.060969611380785409e+03,2.834726369496326242e+03,2.594880236645411060e+03,2.429057982480057035e+03,2.291790862153184207e+03,2.155397537391220339e+03,2.048882707452181421e+03,1.977632675858903440e+03,1.952318436981671994e+03,1.981876673442458014e+03,2.092742358777733443e+03,2.266655312944188609e+03,2.499891297470346217e+03,2.758288386595054362e+03,2.980400132500946711e+03,3.164281221116713823e+03,3.350303338848852945e+03,3.485982078573265881e+03,3.553586161281036766e+03,3.591111074426792584e+03,3.535680522202725115e+03,3.427602517608576363e+03,3.271296870291341293e+03,3.093119148773213965e+03,2.909834661662946019e+03,2.709788849831898460e+03
1.431048300671423021e+03,1.366647260108483124e+03,1.310503965497355921e+03,1.224532574409921835e+03,1.120163362361313602e+03,1.034232038778219021e+03,9.701094669659433976e+02,9.189975446152141103e+02,8.937822080054309026e+02,9.036806272644757883e+02,9.455291063840521701e+02,1.008402108101552358e+03,1.081944883307369309e+03,1.164968037156907485e+03,1.260197501354552514e+03,1.352154522656120207e+03,1.432679359050821404e+03,1.491665754286272659e+03,1.529631509209636533e+03,1.554900638729782713e+03,1.570353019309077354e+03,1.572008424663181358e+03,1.552628492301389997e+03,1.504563008879337303e+03,1.433766176495749733e+03,1.377712915814867301e+03,1.318742763565642690e+03,1.229653263303916219e+03,1.132210371370974826e+03,1.040382768128738689e+03,9.752424672069321332e+02,9.249674064523644574e+02,8.973947906443210059e+02,9.042161223759110271e+02,9.462283700169209624e+02,1.010996476889266205e+03,1.080621198425540570e+03,1.161168358561148125e+03,1.258920088914913094e+03,1.353684849574623513e+03,1.427307650639271969e+03,1.497808240765827804e+03,1.532363739622461026e+03,1.557394233319432942e+03,1.577233455597660850e+03,1.576852508697027133e+03,1.556383444705354123e+03,1.506908836350913361e+03
5.233303034159423987e+03,5.083033967459451560e+03,4.916538707275173692e+03,4.637302179113661623e+03,4.281321553761447831e+03,3.994330567858758513e+03,3.787547087106830531e+03,3.629479651799943440e+03,3.538053175494031166e+03,3.507700119985053789e+03,3.585022617893831466e+03,3.730704459562140983e+03,3.956713264400514618e+03,4.231529349867943893e+03,4.546116878042287681e+03,4.850485735532231047e+03,5.116013547716745052e+03,5.336689822548154552e+03,5.442902261741020993e+03,5.469244611009540677e+03,5.503745308677369394e+03,5.502316668819061306e+03,5.472214204239009632e+03,5.379107543424231153e+03,5.206967970325569695e+03,5.067551025232511165e+03,4.895305718712824273e+03,4.611964139715504643e+03,4.279819435097494534e+03,3.975270338648248071e+03,3.762382051573769786e+03,3.588169601932949263e+03,3.484833517894772740e+03,3.460982835769549183e+03,3.536930320645031316e+03,3.703762648797599013e+03,3.907238074916891492e+03,4.168458389249823995e+03,4.494727898305742201e+03,4.832562345736348107e+03,5.082121741371661301e+03,5.314006022299097822e+03,5.439806696044307500e+03,5.476888842225134795e+03,5.505816755139669112e+03,5.497475882562052902e+03,5.466720329786466209e+03,5.366989784123037680e+03
3.454787981313469572e+03,3.246818100292242434e+03,3.046771503967176614e+03,2.795599028401675696e+03,2.479559859443469122e+03,2.215630973273054224e+03,2.023309403150961316e+03,1.835124461428673385e+03,1.728045915022651570e+03,1.704253313112415071e+03,1.773584800257014422e+03,1.893506955508235706e+03,2.035226129093914096e+03,2.235385181520861352e+03,2.490761581429346279e+03,2.772338869962844910e+03,3.010184752482938620e+03,3.185596188795060698e+03,3.306971215120388024e+03,3.358961002178662966e+03,3.434244275884109811e+03,3.463523464308076655e+03,3.434188716069049406e+03,3.335963197020449115e+03,3.186635488562699720e+03,2.998711065306473756e+03,2.811344056056528643e+03,2.581834150368854353e+03,2.310568529704263256e+03,2.059626266097059670e+03,1.898355579790779530e+03,1.720364801682406323e+03,1.620885337094612851e+03,1.617565075030838898e+03,1.695478988255056720e+03,1.810469084471068072e+03,1.948439532644370502e+03,2.130832424588947561e+03,2.370039408016324614e+03,2.612323300913679759e+03,2.833322223251848300e+03,2.981062582858465248e+03,3.085488049332006995e+03,3.120801113038794938e+03,3.179943171924036506e+03,3.221523652054568629e+03,3.203972021587634572e+03,3.126076399236740144e+03
4.978869149378394468e+03,5.005838782321675353e+03,5.061196604839158681e+03,5.196970619706745310e+03,5.463745344389473757e+03,5.858810265227163654e+03,6.538114341585399416e+03,7.142730853814700822e+03,7.366948648274871630e+03,7.315794658007553153e+03,7.270027616231711363e+03,7.233072993568152015e+03,7.223541331296933095e+03,7.188947870777661592e+03,7.090893870834292102e+03,6.940459297139248520e+03,6.760337419301706177e+03,6.605659154867551479e+03,6.373373902216665556e+03,5.968202147444195361e+03,5.615473433407787525e+03,5.296185137001961266e+03,5.090754362995509837e+03,5.017920852662287871e+03,4.991029855041353585e+03,5.041442849420813218e+03,5.127731206788734198e+03,5.257506133056206636e+03,5.512547695067507448e+03,5.878387884397712696e+03,6.555330509067611274e+03,7.155469662416457140e+03,7.361133422557602898e+03,7.285558837384070102e+03,7.184316513495736217e+03,7.140461921834235909e+03,7.114000005982443327e+03,7.044706789136286716e+03,6.915463476064437600e+03,6.796391643084107272e+03,6.646454623768818237e+03,6.494702189131581690e+03,6.327422515529029624e+03,5.964158921954260222e+03,5.607961261052365444e+03,5.293004099769181266e+03,5.121348869244931848e+03,5.060659468177951567e+03
4.706332628440210829e+04,4.523174109366963967e+04,4.338029743034578860e+04,4.089564871676974872e+04,3.766928009335002571e+04,3.494200794297788525e+04,3.297628119482690090e+04,3.114227212926960055e+04,3.005131026639710035e+04,2.982250392160659612e+04,3.035743052448626258e+04,3.142451226606326236e+04,3.282963157478177163e+04,3.480801344958097616e+04,3.728427281477287761e+04,3.998268182965737651e+04,4.233149165862694645e+04,4.418167350079849712e+04,4.542515035921435629e+04,4.603538640990293788e+04,4.684841429446538677e+04,4.713444997624281677e+04,4.694848788470594445e+04,4.623948616087877599e+04,4.490983231355814496e+04,4.329555557025380404e+04,4.151866820144742087e+04,3.916487603492719791e+04,3.634777009401387477e+04,3.363872801860466279e+04,3.187519177761747414e+04,3.014845161707616353e+04,2.914309633337662672e+04,2.902829991966729358e+04,2.967899042617937448e+04,3.077180096168867385e+04,3.212749419616823070e+04,3.403289672552932461e+04,3.643351192841237207e+04,3.890866245380538749e+04,4.112103650022639340e+04,4.285530856003193185e+04,4.408058604793027189e+04,4.465221753340239229e+04,4.531102785074155690e+04,4.563337208832784381e+04,4.545627392508951016e+04,4.473416527973898337e+04
2.978706621362561418e+04,2.794662237807888596e+04,2.646624485307825307e+04,2.520655798943291302e+04,2.408310702255635988e+04,2.300187778499590422e+04,2.214255747475470707e+04,2.209296813582609320e+04,2.341500218494129876e+04,2.596597997119216234e+04,2.868554553395980838e+04,3.141683830459580349e+04,3.366073236097089830e+04,3.555056179695711762e+04,3.724612674908267218e+04,3.833839293746019393e+04,3.905605289771218668e+04,3.917505443528603791e+04,3.945663454480374639e+04,3.918885499785830325e+04,3.750779715752165066e+04,3.549991182436788222e+04,3.340986041697848850e+04,3.140777451500211828e+04,2.934029986413356528e+04,2.785881656577869580e+04,2.656202123201996073e+04,2.528370684387162692e+04,2.428772044009694218e+04,2.316909371074726369e+04,2.234256390550619471e+04,2.261090917668076872e+04,2.385523405069714499e+04,2.612389359090529979e+04,2.879297658767468965e+04,3.140732387963389920e+04,3.345671683048093109e+04,3.528353635918304644e+04,3.696818120913285384e+04,3.796107397209388728e+04,3.842765537397736625e+04,3.873278152611890982e+04,3.867587101764496038e+04,3.835857339666725602e+04,3.680308293365314603e+04,3.486087123527732911e+04,3.291633814474635437e+04,3.099420470493407265e+04
3.441717119443485717e+04,3.261904989581977861e+04,3.116917115373209162e+04,2.974596184937386352e+04,2.843258972285523487e+04,2.752591282655197938e+04,2.684862568900951010e+04,2.656706203503769575e+04,2.732703892006362366e+04,2.896918026450494654e+04,3.125727537758963445e+04,3.378988818425706268e+04,3.618714112275085063e+04,3.824319776741920214e+04,4.014812072747857746e+04,4.162795121017485508e+04,4.266096700865201274e+04,4.298364565966928785e+04,4.280800091102519946e+04,4.207350781787135929e+04,4.073546861557324155e+04,3.925381312980370421e+04,3.754354793006939872e+04,3.558607505139669956e+04,3.346928394714368187e+04,3.199561877920916595e+04,3.072906590753815908e+04,2.938071768243831684e+04,2.830286552942500566e+04,2.743043615781299013e+04,2.679020480930995473e+04,2.669016676195029868e+04,2.757602977877235389e+04,2.916846849434559044e+04,3.135167730476650468e+04,3.379721838811990892e+04,3.594952191855926503e+04,3.774728817792035989e+04,3.950714593985974352e+04,4.085742822049713868e+04,4.159972028673448949e+04,4.212412550102658861e+04,4.161960735520055459e+04,4.072483444935258012e+04,3.951961012711057265e+04,3.806079500031334464e+04,3.647829657054327254e+04,3.468501830141720711e+04
4.636433835877605247e+02,4.550423326072998975e+02,4.475291817499377203e+02,4.360331883154637467e+02,4.220063328796263704e+02,4.102979678324185784e+02,4.012800536357473220e+02,3.944389252387063038e+02,3.910182804742101439e+02,3.920902113394074036e+02,3.971776863546946856e+02,4.052658204543761258e+02,4.145686883889863452e+02,4.261301447806771421e+02,4.394984860062180587e+02,4.523870647294386345e+02,4.637811934233124589e+02,4.724885348973718919e+02,4.784302233277231835e+02,4.818400315135750134e+02,4.832755776148608220e+02,4.827704398587472951e+02,4.800226213553621051e+02,4.736800867219798192e+02,4.645113722198709070e+02,4.570354593397381677e+02,4.492012259646959365e+02,4.371215925372800370e+02,4.241174642077555177e+02,4.113540166749998548e+02,4.019829252984748678e+02,3.952006628528940837e+02,3.916137057511300554e+02,3.923072282487552798e+02,3.976323566219367649e+02,4.058610464106549784e+02,4.149159403364029686e+02,4.259980440436681306e+02,4.395855221356220000e+02,4.526191871877978770e+02,4.630930483621363578e+02,4.727514910003703790e+02,4.783212853741031836e+02,4.820617982166064621e+02,4.841405714794741471e+02,4.835071709081793756e+02,4.805933010791875404e+02,4.741504938729471519e+02
